ticker,tier,bucket,listing,quarter,year,era,split,n_bars,stock_e1_x60,qqq_e1_x60,hedged_e1_x60,stock_e1_x90,qqq_e1_x90,hedged_e1_x90,stock_e1_x120,qqq_e1_x120,hedged_e1_x120,stock_e1_x180,qqq_e1_x180,hedged_e1_x180,stock_e1_x250,qqq_e1_x250,hedged_e1_x250,stock_e5_x60,qqq_e5_x60,hedged_e5_x60,stock_e5_x90,qqq_e5_x90,hedged_e5_x90,stock_e5_x120,qqq_e5_x120,hedged_e5_x120,stock_e5_x180,qqq_e5_x180,hedged_e5_x180,stock_e5_x250,qqq_e5_x250,hedged_e5_x250,stock_e10_x60,qqq_e10_x60,hedged_e10_x60,stock_e10_x90,qqq_e10_x90,hedged_e10_x90,stock_e10_x120,qqq_e10_x120,hedged_e10_x120,stock_e10_x180,qqq_e10_x180,hedged_e10_x180,stock_e10_x250,qqq_e10_x250,hedged_e10_x250,stock_e20_x60,qqq_e20_x60,hedged_e20_x60,stock_e20_x90,qqq_e20_x90,hedged_e20_x90,stock_e20_x120,qqq_e20_x120,hedged_e20_x120,stock_e20_x180,qqq_e20_x180,hedged_e20_x180,stock_e20_x250,qqq_e20_x250,hedged_e20_x250,stock_e30_x60,qqq_e30_x60,hedged_e30_x60,stock_e30_x90,qqq_e30_x90,hedged_e30_x90,stock_e30_x120,qqq_e30_x120,hedged_e30_x120,stock_e30_x180,qqq_e30_x180,hedged_e30_x180,stock_e30_x250,qqq_e30_x250,hedged_e30_x250
PF,T2,headline,2013-03-28,2013Q1,2013,2010-2014,discovery,251,0.05376877859081275,0.02117693253729236,-0.03259184605352039,0.12497562319415634,0.1212002620610686,-0.00377536113308774,0.19184022748993845,0.16147341940923177,-0.030366808080706686,0.16915357814891752,0.24795195671332682,0.0787983785644093,0.27518162774249055,0.2957288332721879,0.020547205529697354,-0.001330295217868871,0.030807632711401745,0.032137927929270615,0.06615331211920328,0.13177428034819716,0.06562096822899388,0.1295217246107374,0.17242725307519113,0.042905528464453724,0.1080213064353277,0.2597213678152175,0.15170006137988978,0.2085054004201956,0.30794882718566896,0.09944342676547335,0.042534593448315006,0.0001514556936721423,-0.04238313775464286,0.11298230484147109,0.09811535934156379,-0.014866945499907303,0.17913406837047408,0.13755931431522828,-0.0415747540552458,0.15668928045497466,0.22225730563789403,0.06556802518291938,0.2615869694195061,0.2690504823307065,0.007463512911200398,0.035908117721377364,0.005470697854866646,-0.030437419866510718,0.1059080549567275,0.10395561631865702,-0.0019524386380704861,0.17163934989114016,0.14360935146821951,-0.028029998422920643,0.14933722375708447,0.22875780369242893,0.07942057993534446,0.2535681703476904,0.27579984693130677,0.022231676583616355,0.009390355820637408,-0.04242869485528655,-0.05181905067592396,0.07759839507109967,0.05136452270106928,-0.026233872370030387,0.14164706314056197,0.08912920246949985,-0.05251786067106212,0.11991583944523243,0.1702212867056112,0.05030544726037878,0.2214786233126249,0.21502230461397032,-0.006456318698654595
CURV,T2,headline,2021-07-01,2021Q3,2021,2020+,validation,251,-0.3589164422709503,0.03379581312273072,0.39271225539368104,-0.26260344478071396,0.11114552063544147,0.37374896541615543,-0.618886375337939,0.08782930740437345,0.7067156827423124,-0.6990218200540702,-0.01759684758876967,0.6814249724653005,-0.8291948843158606,-0.20428087021687036,0.6249140140989903,-0.3016392958225078,0.02700906469146447,0.3286483605139723,-0.19672128328294114,0.10385098043383034,0.3005722637167715,-0.5848360543928937,0.08068783541174551,0.6655238898046392,-0.6721311424150802,-0.02404620922175804,0.6480849331933222,-0.8139344248839586,-0.20950467310640963,0.604429751777549,-0.255895144131842,0.0368026478989909,0.2926977920308329,-0.1441047725778235,0.11437733000294137,0.25848210258076487,-0.5576419090311294,0.09099330067133993,0.6486352097024694,-0.6506550160146491,-0.014739490337481342,0.6359155256771678,-0.8017467232541201,-0.20196649060612282,0.5997802326479973,-0.2702355187518507,0.016980531390828224,0.2872160501426789,-0.1605995691107549,0.09307210155456125,0.25367167066531615,-0.5661670257410376,0.07013513990240727,0.6363021656434449,-0.6573875858970563,-0.03357619822301594,0.6238113876740403,-0.8055674566302827,-0.21722369816889175,0.588343758461391,-0.42529507134030775,0.005261644307115398,0.43055671564742315,-0.338954447432088,0.08047639481575453,0.41943084224784255,-0.6583473779166593,0.05780374074407857,0.7161511186607379,-0.7301854939991209,-0.04471250915371616,0.6854729848454048,-0.846880269131077,-0.2262437991539319,0.620636469977145
SFBS,T2,headline,2014-05-14,2014Q2,2014,2010-2014,discovery,251,0.026603386042834076,0.09197834934786608,0.06537496330503201,0.024801661035500855,0.1424423722488739,0.11764071121337305,0.05832565091743769,0.17300762549637083,0.11468197457893314,0.09903163144266491,0.17043230055918923,0.07140066911652432,0.27198890205977144,0.25063621121856716,-0.02135269084120428,0.001505679157633999,0.07108293244564634,0.06957725328801234,-0.00025199849242729666,0.12058130726607685,0.12083330575850415,0.03245241950506195,0.15056168288325278,0.11810926337819083,0.0721632476846159,0.1480356377584897,0.07587239007387381,0.24089217565194354,0.2267048163863976,-0.014187359265545929,-0.007549147132296041,0.042223167050925214,0.049772314183221256,-0.009290933244120114,0.09038783423634023,0.09967876748046034,0.02311779714016504,0.11956040442543259,0.09644260728526755,0.06246959125882623,0.11710242225589806,0.054632830997071835,0.22967300502825605,0.19365190130665666,-0.03602110372159939,-0.010187600789213547,0.033731512694726185,0.04391911348393973,-0.011924756322180152,0.08150375173341606,0.09342850805559622,0.02039781469919899,0.11043863445732893,0.09004081975812994,0.05964499115865962,0.10800067903029764,0.04835568787163802,0.22640389076677425,0.1839264608367457,-0.042477429930028565,-0.04186748902248283,0.01671247772076967,0.0585799667432525,-0.043549045238677864,0.06369820943429882,0.10724725467297669,-0.012260988877031753,0.09215671722429697,0.10441770610132872,0.025730044332759938,0.08975889953919203,0.06402885520643209,0.18715166658841853,0.16443466282524066,-0.022717003763177868
MANU,T2,headline,2012-08-10,2012Q3,2012,2010-2014,discovery,251,-0.1137808978160798,-0.03979392443450913,0.07398697338157068,-0.011307400353570696,-0.008520328350935857,0.0027870720026348383,0.20282689371037854,0.015057783366739574,-0.18776911034363897,0.3455832593940673,0.07501888970389836,-0.27056436969016895,0.21201419284930978,0.1599669728642954,-0.05204721998501438,-0.06557387479708587,-0.05806537812429713,0.007508496672788745,0.0424737997948017,-0.027386877278189115,-0.06986067707299082,0.2682562030200839,-0.004257425892191247,-0.27251362891227515,0.41877798403917055,0.054562699768519796,-0.36421528427065075,0.2779432570615912,0.13789433307820387,-0.1400489239833873,-0.05429840311455858,-0.057651227528404125,-0.0033528244138455454,0.05505305404757688,-0.026959237933595892,-0.08201229198117277,0.2835599135196565,-0.0038196169712264583,-0.28737953049088294,0.435898000861638,0.05502637077112715,-0.38087163009051084,0.29336385866746517,0.13839464340246943,-0.15496921526499574,0.004003071264404134,-0.06108864519478485,-0.06509171645918899,0.12009592676935399,-0.030508611162854637,-0.15060453793220863,0.3626899854772221,-0.007453396891736963,-0.37014338236895905,0.5244195501365299,0.05117793758871381,-0.47324161254781605,0.3730983331751907,0.13424210670601755,-0.23885622646917315,-0.06207928513983796,-0.07986812775598773,-0.01778884261614977,0.04637246878580825,-0.04989973529478153,-0.09627220408058978,0.2729992585600307,-0.02730565613736058,-0.3003049146973913,0.42408396461401576,0.030152973254605975,-0.3939309913594098,0.28272254048296097,0.1115557479203293,-0.17116679256263168
SWIM,T2,headline,2021-04-23,2021Q2,2021,2020+,validation,251,0.02101448969890085,0.05144796820003705,0.030433478501136202,-0.20398554312684525,0.11345844869666499,0.31744399182351024,-0.5217391439556849,0.0561638691490689,0.5779030131047538,-0.2619565015328932,0.11585210824040915,0.37780860977330233,-0.5282608594996568,0.003555425313445104,0.531816284813102,0.08384616558368396,0.0627715405901137,-0.021074624993570268,-0.15500002640944277,0.1254498431626634,0.28044986957210616,-0.4923076996436486,0.0675382294500988,0.5598459290937474,-0.2165384292602539,0.12786928123082375,0.34440771049107766,-0.49923075162447417,0.014363218803639777,0.5135939704281139,-0.025250762576592534,0.07482380376991205,0.10007456634650458,-0.24005536391169702,0.1382129038839992,0.3782682677956962,-0.5434105887604583,0.07964454882771821,0.6230551375881765,-0.29539948299042185,0.14065977936766338,0.43605926235808523,-0.5496367856629663,0.025866511850177965,0.5755032975131442,-0.05053908303829835,0.09845603168131523,0.14899511471961358,-0.2597709202340128,0.1632388724771221,0.4230097927111349,-0.555256075689351,0.10338277080578528,0.6586388464951363,-0.3136792240638504,0.16573954758719744,0.47941877165104785,-0.561320743804266,0.04842231227968674,0.6097430560839527,0.010398025165786695,0.06716017199328128,0.056762146827494586,-0.212262467043696,0.1300972996815415,0.3423597667252375,-0.5267120796652149,0.07194654451962457,0.5986586241848395,-0.2696306459298863,0.13252672862871817,0.40215737455860445,-0.5331659826928454,0.018551951853254423,0.5517179345460999
BAH,T2,headline,2010-11-18,2010Q4,2010,2010-2014,discovery,251,-0.029336100788701636,0.11713335861279828,0.1464694594014999,-0.06536252193547654,0.09671776254257591,0.16208028447805245,0.013381539185052693,0.13037460920541588,0.11699307002036319,-0.22645369701985563,-0.030385805982741987,0.19606789103711364,-0.18682441555881157,0.11619299581223874,0.3030174113710503,-0.048436063801877705,0.11078299420746185,0.15921905800933955,-0.08375358528527832,0.09048345095546262,0.17423703624074094,-0.0065589880483151175,0.12394897467606314,0.13050796272437826,-0.24167493455419153,-0.03589759507857759,0.20577733947561394,-0.2028254470164197,0.10984797691593284,0.31267342393235253,-0.008933391048012829,0.08810078539528998,0.09703417644330281,-0.045717063612349174,0.06821575918328371,0.11393282279563288,0.03468214531387326,0.10099791630482957,0.06631577099095631,-0.2101942680831138,-0.055584583607194316,0.1546096844759195,-0.16973200547634193,0.08718486117374846,0.2569168666500904,-0.008933391048012829,0.0730006966002199,0.08193408764823273,-0.045717063612349174,0.053391624293884776,0.09910868790623395,0.03468214531387326,0.0857188479294213,0.051036702615548046,-0.2101942680831138,-0.06869068263623201,0.1415035854468818,-0.16973200547634193,0.07209748309193276,0.2418294885682747,-0.017196745490038134,0.05767511505064804,0.07487186054068617,-0.05367372169175566,0.038346117526830925,0.09201983921858659,0.026055131524553188,0.07021161406035614,0.044156482535802954,-0.2167795416098588,-0.08199249775746897,0.13478704385238982,-0.17665464685952148,0.05678480206732939,0.23343944892685087
ARDT,T2,headline,2024-07-18,2024Q3,2024,2020+,validation,251,0.09710984851241133,0.03958693775625699,-0.057522910756154344,-0.08497106232267437,0.06577900016241611,0.15075006248509049,-0.05028895781804599,0.08750575804635674,0.13779471586440273,-0.3028901184121774,-0.10444555894107876,0.19844455947109862,-0.35780345973212,0.18766886835628194,0.545472328088402,0.10994146893726664,0.07808338237754198,-0.03185808655972466,-0.07426903096095228,0.10524535046769512,0.1795143814286474,-0.03918129013727889,0.12777666148836975,0.16695795162564864,-0.29473683329940636,-0.07128271253211993,0.22345412076728643,-0.3502924322319604,0.23164886383196737,0.5819412960639277,0.056204800638542496,0.07482327201521399,0.018618471376671497,-0.11908733842065788,0.10190310266119607,0.22099044108185395,-0.08569833428063922,0.12436627928546296,0.21006461356610218,-0.32888142012035293,-0.07409114173345888,0.25479027838689405,-0.3817473521871091,0.22792437341743832,0.6096717256045474,0.11844433177437264,0.04138365911458397,-0.07706067265978866,-0.06717733858429309,0.06762098934417815,0.13479832792847124,-0.03182080318375502,0.08938529765177217,0.12120610083552719,-0.2893340655514278,-0.10289776939760109,0.18643629615382673,-0.34531525596855717,0.18972152017874655,0.5350367761473037,-0.037037015532457085,0.04970304716945595,0.08674006270191303,-0.19685435520000738,0.0761499817363116,0.273004336936319,-0.1664129341274717,0.09808816037975365,0.26450109450722536,-0.38812780417034876,-0.09573101436361287,0.2923967898067359,-0.43632672893274793,0.19922594721384557,0.6355526761465935
RRR,T2,headline,2016-04-27,2016Q2,2016,2015-2019,discovery,251,0.17939134865293926,0.0721933816472744,-0.10719796700566486,0.19974265627117127,0.10492994108315612,-0.09481271518801515,0.19277064692273282,0.1048608286061481,-0.08790981831658473,0.23956133744758157,0.16428359749572197,-0.0752777399518596,0.2431268030261453,0.2844789112069741,0.041352108180828795,0.176251374566315,0.08474710125485996,-0.09150427331145505,0.19654849950920084,0.11786695496872324,-0.0786815445404776,0.1895950522171237,0.1177970332919267,-0.071798018925197,0.2362611686928997,0.17791555053409702,-0.05834561815880268,0.23981714168909352,0.2995181647307885,0.059701023041695,0.14872584422248591,0.0713869721689282,-0.07733887205355772,0.168547994903417,0.10409891004654503,-0.06444908485687195,0.16175726565662418,0.10402984954985817,-0.057727416106766016,0.20733134548712417,0.1634079258635568,-0.043923419623567383,0.2108041049417868,0.2835128392404209,0.07270873429863411,0.11904750298347522,0.04314108305000319,-0.07590641993347202,0.1383575309895675,0.0749906081914582,-0.0633669227981093,0.1317422461979174,0.074923368395585,-0.05681887780233241,0.17613887964321928,0.1327360098074044,-0.04340286983581487,0.1795219173068603,0.24967449484977688,0.0701525775429166,0.018441405474546757,0.03414767263289353,0.015706267158346776,0.03601539765079109,0.06572260802245244,0.029707210371661352,0.029994848994134182,0.06565594793251806,0.03566109893838387,0.07040007722959651,0.12297015934291,0.05257008211331349,0.07347896854006009,0.2389004626478073,0.1654214941077472
COLD,T2,headline,2018-01-19,2018Q1,2018,2015-2019,discovery,251,0.10336074136267182,-0.010412128208291627,-0.11377286957096344,0.232501312538977,0.013895459418285405,-0.21860585312069158,0.23049856873238395,0.07147246929809303,-0.1590260994342909,0.43207802727932854,0.07752748574271018,-0.35455054153661836,0.6284161246323432,-0.018482831290565715,-0.6468989559229089,0.10584714921031546,-0.02668064360678979,-0.13252779281710525,0.23527873683988454,-0.0027726651254695867,-0.23805140196535413,0.23327147987840857,0.0538577967028413,-0.17941368317556727,0.4353051948882356,0.059813270569103016,-0.3754919243191326,0.6320857373707072,-0.03461866685222126,-0.6667044042229284,0.07969107677800036,0.01068877668657331,-0.06900230009142705,0.2060612811201179,0.03551467310547962,-0.17054660801463828,0.2041015008451914,0.09431939306969306,-0.10978210777549835,0.40135660925704486,0.1005035201570097,-0.30085308910003516,0.5934827959127484,0.0024459826328673273,-0.5910368132798811,0.09170149756207513,0.008544584463294091,-0.08315691309878104,0.21947743671238196,0.033317812350338594,-0.18615962436204336,0.21749585595558374,0.09199777717118063,-0.1254980787844031,0.416945218728513,0.09816878453508271,-0.31877643419343027,0.611208605917781,0.0003192776275289244,-0.6108893282902521,0.10522461697322649,-0.008702486822634414,-0.1139271037958609,0.2345833416073495,0.015647095313956916,-0.2189362462933926,0.23257721462316527,0.07332357694534797,-0.1592536376778173,0.434497195559832,0.07938905421613285,-0.35510814134369917,0.631166961221642,-0.016787133091152096,-0.647954094312794
ATAI,T2,headline,2021-06-18,2021Q2,2021,2020+,validation,251,-0.21518350247907392,0.08973143067430467,0.3049149331533786,-0.3092005936275184,0.10216163104888243,0.4113622246764008,-0.4278531692482842,0.1617290308912711,0.5895822001395553,-0.7501256941828647,-0.05437462731679965,0.695751066866065,-0.8335847137078245,-0.1757882164078315,0.657796497299993,-0.07851244601240859,0.07382795645708828,0.15234040246949687,-0.18890204616616746,0.0860767512434566,0.27497879740962405,-0.3282172517313917,0.14477482807568487,0.4729920798070766,-0.7066115918828019,-0.06817502648882989,0.638436565393972,-0.8046044959606208,-0.1878167130455518,0.616787782915069,-0.13422079521942076,0.04634124122071248,0.18056203644013324,-0.2379368137631226,0.058276504279528796,0.2962133180426514,-0.368829745920649,0.11547208966225764,0.4843018355829066,-0.7243483305093361,-0.09202689916827655,0.6323214313410596,-0.8164170928051491,-0.2086061240438607,0.6078109687612884,-0.0823045592808096,0.05805365595934853,0.14035821524015812,-0.19223988323124364,0.0701225185987342,0.26236240182997783,-0.3309817777004821,0.12795833337396978,0.4589401110744519,-0.7078189463070714,-0.08186333387091738,0.625955612436154,-0.8054085891686595,-0.19974750992099466,0.6056610792476649,-0.0019182024288327826,0.02923712017376312,0.031155322602595903,-0.12148340987829742,0.04097728226929598,0.1624606921475934,-0.27237852527928963,0.09723791433354911,0.36961643961283874,-0.6822250843291373,-0.10686917166236432,0.575355912666773,-0.788363179659859,-0.2215427226571165,0.5668204570027425
PAX,T2,headline,2021-01-22,2021Q1,2021,2020+,validation,251,-0.20842096800754495,0.02659115116751498,0.23501211917505993,-0.10332653192971131,0.01761938647451733,0.12094591840422864,-0.16476430472346149,0.10144184031705672,0.2662061450405182,-0.10792348535005047,0.10462024698075867,0.21254373233080914,-0.09340828432703496,0.12232331113040851,0.21573159545744347,-0.15742309736006965,0.07081281466934075,0.2282359120294104,-0.045557900258695105,0.06145458029089923,0.10701248054959434,-0.11095383195152353,0.1488877883694424,0.2598416203209659,-0.05045101467677182,0.15220310876924503,0.20265412344601685,-0.035000664648696556,0.17066875395700976,0.2056694186057063,-0.31884064749784236,0.016522402631407918,0.3353630501292503,-0.22840614236678813,0.007638632504227694,0.23604477487101583,-0.28127378014394,0.09063896041234809,0.3719127405562881,-0.23236185327969505,0.09378619344143813,0.3261480467211332,-0.21987142019509287,0.11131562692902874,0.3311870471241216,-0.23304438060357258,0.04464366453741686,0.27768804514098944,-0.13121908576938424,0.03551413216651955,0.1667332179359038,-0.19074573210912305,0.12081059634605595,0.311556328455179,-0.1356730431322497,0.12404489500602733,0.25971793813827704,-0.12160936213346263,0.14205926595185048,0.2636686280853131,-0.1749863196808038,0.12300741089028944,0.29799373057109324,-0.06545291368418005,0.11319302838023027,0.1786459420644103,-0.12948568993850307,0.204887990641619,0.33437368058012207,-0.07024403283500424,0.20836490960210385,0.2786089424371081,-0.05511573997657848,0.22773062516755882,0.2828463651441373
NTNX,T2,headline,2016-09-30,2016Q3,2016,2015-2019,discovery,251,-0.3567251243723467,0.022161812609426956,0.37888693698177367,-0.28025189700969255,0.07410743707841583,0.3543593340881084,-0.5614034997402815,0.10745524028357267,0.6688587400238541,-0.5895186600133403,0.1846854178777444,0.7742040778910847,-0.4955015571961786,0.2303015626773619,0.7258031198735405,-0.25032767398268574,0.022851831841953274,0.273179505824639,-0.1612058002594594,0.07483252265707963,0.23603832291653903,-0.4888597845331081,0.10820283758718063,0.5970626221202887,-0.521625182960473,0.18548515008525324,0.7071103330457262,-0.41205768262,0.23113208846064026,0.6431897710806402,-0.13725493016515167,0.034465417685251465,0.17172034785040313,-0.034690843829408124,0.08703630367448056,0.12172714750388869,-0.41176473295854554,0.12078550927573639,0.5325502422342819,-0.44947212187145935,0.1989452946808563,0.6484174165523157,-0.32337860414077024,0.24511051402402706,0.5684891181647973,0.1513687683488243,0.034818809291637054,-0.11654995905718724,0.2882447585921679,0.08740765442143394,-0.20083710417073397,-0.21497585023289767,0.12116838934573715,0.3361442395786348,-0.26529791111540424,0.1993548755101544,0.46465278662555864,-0.09702092723864297,0.2455358657053459,0.3425567929439889,0.011673148863194704,0.046435956379289545,0.03476280751609484,0.131941969644078,0.09961517766340178,-0.03232679198067623,-0.3102228622481399,0.1337549194436698,0.4439777816918097,-0.35443934543736166,0.21281914758753606,0.5672584930248977,-0.20657941485756415,0.2595185776786144,0.46609799253617856
